grid_id,latitude,longitude,urban_usability_score,usability_class
1448,28.553030656972663,77.00868656866082,46.35,Low Usability
1449,28.557541154162003,77.00877221605779,42.93,Low Usability
1450,28.562051648116984,77.0088578831466,44.63,Low Usability
1451,28.566562138837245,77.00894356993079,46.5,Low Usability
1452,28.57107262632238,77.00902927641393,46.53,Low Usability
1453,28.575583110572083,77.00911500259957,48.13,Low Usability
1454,28.580093591585932,77.0092007484913,47.53,Low Usability
1455,28.584604069363603,77.00928651409268,47.58,Low Usability
1456,28.58911454390471,77.00937229940727,39.2,Low Usability
1457,28.593625015208875,77.00945810443865,47.49,Low Usability
1458,28.59813548327575,77.00954392919041,43.72,Low Usability
1459,28.602645948104982,77.00962977366608,50.57,Moderate Usability
1460,28.607156409696184,77.00971563786928,47.73,Low Usability
1461,28.611666868048978,77.00980152180352,45.28,Low Usability
1462,28.616177323163026,77.00988742547243,44.8,Low Usability
1463,28.620687775037954,77.00997334887958,45.77,Low Usability
1464,28.625198223673376,77.01005929202853,48.21,Low Usability
1465,28.629708669068958,77.01014525492288,41.24,Low Usability
1466,28.63421911122432,77.01023123756619,32.81,Low Usability
1467,28.638729550139104,77.01031723996205,44.91,Low Usability
1468,28.643239985812922,77.01040326211405,50.14,Moderate Usability
1469,28.647750418245426,77.01048930402575,48.38,Low Usability
1470,28.65226084743625,77.01057536570076,44.06,Low Usability
1471,28.656771273385026,77.01066144714265,45.61,Low Usability
1472,28.661281696091386,77.01074754835504,47.91,Low Usability
1473,28.665792115554975,77.01083366934148,56.16,Moderate Usability
1474,28.670302531775423,77.01091981010556,49.13,Low Usability
1475,28.67481294475234,77.01100597065091,49.2,Low Usability
1476,28.679323354485415,77.01109215098109,46.2,Low Usability
1477,28.68383376097423,77.0111783510997,45.77,Low Usability
1478,28.68834416421845,77.01126457101033,44.28,Low Usability
1479,28.69285456421771,77.01135081071656,38.14,Low Usability
1480,28.697364960971644,77.01143707022203,38.5,Low Usability
1481,28.701875354479867,77.01152334953032,47.71,Low Usability
1482,28.706385744742025,77.011609648645,47.42,Low Usability
1483,28.710896131757764,77.01169596756972,45.82,Low Usability
1484,28.71540651552671,77.01178230630804,37.8,Low Usability
1485,28.7199168960485,77.01186866486358,39.69,Low Usability
1486,28.724427273322757,77.01195504323994,42.72,Low Usability
1487,28.72893764734915,77.01204144144074,45.62,Low Usability
1488,28.733448018127294,77.01212785946956,47.57,Low Usability
1489,28.737958385656814,77.01221429733002,44.81,Low Usability
1490,28.742468749937366,77.01230075502575,45.15,Low Usability
1491,28.746979110968578,77.01238723256034,45.84,Low Usability
1492,28.751489468750083,77.01247372993738,43.11,Low Usability
1493,28.755999823281524,77.01256024716051,39.14,Low Usability
1494,28.760510174562526,77.01264678423335,42.19,Low Usability
1495,28.765020522592724,77.01273334115946,41.48,Low Usability
1496,28.769530867371778,77.01281991794255,44.91,Low Usability
1497,28.7740412088993,77.01290651458613,42.24,Low Usability
1498,28.77855154717494,77.0129931310939,36.85,Low Usability
1499,28.783061882198307,77.01307976746945,35.17,Low Usability
1500,28.787572213969074,77.0131664237164,36.83,Low Usability
1501,28.792082542486856,77.01325309983837,36.88,Low Usability
1502,28.796592867751304,77.013339795839,37.67,Low Usability
1503,28.801103189762042,77.01342651172189,35.91,Low Usability
1504,28.805613508518707,77.01351324749066,38.39,Low Usability
1505,28.81012382402095,77.01360000314898,43.9,Low Usability
1506,28.8146341362684,77.01368677870045,42.63,Low Usability
1507,28.819144445260676,77.01377357414863,41.86,Low Usability
1508,28.82365475099744,77.01386038949728,40.84,Low Usability
1509,28.828165053478315,77.01394722474997,42.91,Low Usability
1510,28.832675352702942,77.01403407991032,41.3,Low Usability
1511,28.83568506549143,77.014333295001,41.89,Low Usability
1512,28.51854769790629,77.0107615298246,42.07,Low Usability
1513,28.521613287422944,77.01092033118657,41.78,Low Usability
1514,28.524006531496806,77.01100081222886,41.96,Low Usability
1515,28.53579637196999,77.0145893786191,41.05,Low Usability
1516,28.53945153079052,77.01357074999247,43.33,Low Usability
1517,28.543933972096386,77.01362337374302,48.59,Low Usability
1518,28.548444461626193,77.01370919912645,48.65,Low Usability
1519,28.552954947921183,77.01379504424456,41.11,Low Usability
1520,28.557465430981015,77.01388090910085,41.37,Low Usability
1521,28.56197591080532,77.01396679369893,45.06,Low Usability
1522,28.5664863873937,77.01405269804233,48.06,Low Usability
1523,28.570996860745815,77.01413862213468,42.52,Low Usability
1524,28.57550733086129,77.01422456597952,43.36,Low Usability
1525,28.580017797739757,77.01431052958043,45.51,Low Usability
1526,28.584528261380864,77.01439651294099,47.78,Low Usability
1527,28.58903872178423,77.01448251606476,47.99,Low Usability
1528,28.59354917894948,77.01456853895534,63.22,Moderate Usability
1529,28.598059632876264,77.0146545816163,54.67,Moderate Usability
1530,28.602570083564213,77.01474064405123,51.12,Moderate Usability
1531,28.60708053101296,77.01482672626369,42.89,Low Usability
1532,28.61159097522214,77.01491282825731,47.07,Low Usability
1533,28.61610141619138,77.01499895003562,42.54,Low Usability
1534,28.620611853920312,77.01508509160223,43.27,Low Usability
1535,28.625122288408573,77.01517125296073,44.58,Low Usability
1536,28.629632719655824,77.0152574341147,45.5,Low Usability
1537,28.63414314766165,77.01534363506774,41.89,Low Usability
1538,28.638653572425728,77.01542985582346,44.52,Low Usability
1539,28.643163993947667,77.0155160963854,48.44,Low Usability
1540,28.647674412227115,77.01560235675721,48.43,Low Usability
1541,28.652184827263692,77.01568863694241,46.58,Low Usability
1542,28.65669523905703,77.01577493694467,48.09,Low Usability
1543,28.661205647606792,77.01586125676755,54.25,Moderate Usability
1544,28.66571605291259,77.01594759641463,57.75,Moderate Usability
1545,28.670226454974056,77.01603395588957,40.4,Low Usability
1546,28.674736853790836,77.01612033519592,42.64,Low Usability
1547,28.679247249362554,77.01620673433729,48.34,Low Usability
1548,28.683757641688857,77.01629315331726,46.66,Low Usability
1549,28.688268030769386,77.0163795921395,47.38,Low Usability
1550,28.692778416603748,77.01646605080757,38.41,Low Usability
1551,28.6972887991916,77.01655252932507,46.96,Low Usability
1552,28.701799178532575,77.01663902769562,47.35,Low Usability
1553,28.70630955462628,77.01672554592281,41.38,Low Usability
1554,28.710819927472386,77.0168120840103,44.53,Low Usability
1555,28.715330297070537,77.01689864196162,46.29,Low Usability
1556,28.719840663420328,77.01698521978047,47.35,Low Usability
1557,28.724351026521397,77.01707181747038,38.25,Low Usability
1558,28.72886138637343,77.01715843503504,41.66,Low Usability
1559,28.733371742976004,77.01724507247803,45.47,Low Usability
1560,28.737882096328786,77.01733172980296,42.02,Low Usability
1561,28.742392446431406,77.01741840701345,37.41,Low Usability
1562,28.74690279328349,77.01750510411313,38.39,Low Usability
1563,28.75141313688469,77.0175918211056,43.08,Low Usability
1564,28.755923477234635,77.0176785579945,47.01,Low Usability
1565,28.760433814332956,77.01776531478345,47.88,Low Usability
1566,28.764944148179275,77.01785209147604,45.41,Low Usability
1567,28.769454478773262,77.01793888807597,46.96,Low Usability
1568,28.773964806114527,77.0180257045868,44.56,Low Usability
1569,28.77847513020271,77.0181125410122,43.12,Low Usability
1570,28.78298545103747,77.01819939735576,36.88,Low Usability
1571,28.787495768618403,77.01828627362111,38.6,Low Usability
1572,28.79200608294516,77.01837316981194,37.05,Low Usability
1573,28.796516394017402,77.01846008593185,36.42,Low Usability
1574,28.801026701834754,77.0185470219844,37.56,Low Usability
1575,28.805537006396822,77.01863397797334,39.24,Low Usability
1576,28.810047307703293,77.01872095390223,40.15,Low Usability
1577,28.814557605753762,77.01880794977474,39.33,Low Usability
1578,28.819067900547875,77.01889496559446,44.05,Low Usability
1579,28.823578192085257,77.01898200136509,43.36,Low Usability
1580,28.828088480365587,77.01906905709028,42.92,Low Usability
1581,28.832598765388465,77.01915613277359,40.03,Low Usability
1582,28.835935712780053,77.01927638137587,45.27,Low Usability
1583,28.535153686490244,77.01859924395686,47.07,Low Usability
1584,28.539347620733874,77.01864537186847,48.38,Low Usability
1585,28.543858099336322,77.01873139482683,48.61,Low Usability
1586,28.548368574703158,77.01881743756618,45.09,Low Usability
1587,28.552879046833993,77.01890350009008,46.23,Low Usability
1588,28.557389515728488,77.01898958240213,40.34,Low Usability
1589,28.561899981386272,77.01907568450589,46.43,Low Usability
1590,28.56641044380696,77.01916180640497,47.15,Low Usability
1591,28.57092090299021,77.01924794810296,44.1,Low Usability
1592,28.57543135893565,77.01933410960342,42.95,Low Usability
1593,28.579941811642904,77.01942029090993,44.27,Low Usability
1594,28.5844522611116,77.01950649202605,51.39,Moderate Usability
1595,28.58896270734137,77.01959271295544,51.14,Moderate Usability
1596,28.59347315033187,77.01967895370163,57.35,Moderate Usability
1597,28.597983590082713,77.01976521426822,53.38,Moderate Usability
1598,28.60249402659355,77.01985149465881,47.92,Low Usability
1599,28.60700445986399,77.019937794877,49.52,Low Usability
1600,28.611514889893687,77.02002411492636,55.0,Moderate Usability
1601,28.616025316682254,77.02011045481049,46.15,Low Usability
1602,28.620535740229347,77.020196814533,46.4,Low Usability
1603,28.62504616053458,77.02028319409744,46.89,Low Usability
1604,28.629556577597604,77.02036959350748,57.14,Moderate Usability
1605,28.634066991418056,77.02045601276666,46.01,Low Usability
1606,28.63857740199554,77.02054245187861,47.99,Low Usability
1607,28.643087809329725,77.02062891084692,48.95,Low Usability
1608,28.647598213420228,77.0207153896752,44.43,Low Usability
1609,28.652108614266677,77.02080188836705,45.66,Low Usability
1610,28.656619011868713,77.02088840692605,44.96,Low Usability
1611,28.661129406225974,77.02097494535582,48.71,Low Usability
1612,28.66563979733809,77.02106150365998,42.23,Low Usability
1613,28.670150185204694,77.02114808184214,40.76,Low Usability
1614,28.67466056982542,77.02123467990589,42.87,Low Usability
1615,28.67917095119991,77.02132129785487,41.97,Low Usability
1616,28.68368132932779,77.02140793569264,44.63,Low Usability
1617,28.6881917042087,77.02149459342287,47.15,Low Usability
1618,28.692702075842266,77.02158127104913,47.43,Low Usability
1619,28.697212444228136,77.02166796857504,47.28,Low Usability
1620,28.70172280936593,77.02175468600426,42.31,Low Usability
1621,28.70623317125529,77.02184142334038,43.61,Low Usability
1622,28.710743529895854,77.021928180587,40.33,Low Usability
1623,28.715253885287254,77.02201495774774,40.21,Low Usability
1624,28.71976423742912,77.02210175482625,46.24,Low Usability
1625,28.72427458632109,77.02218857182615,46.85,Low Usability
1626,28.7287849319628,77.02227540875104,42.88,Low Usability
1627,28.733295274353893,77.02236226560456,45.98,Low Usability
1628,28.737805613493983,77.02244914239031,45.08,Low Usability
1629,28.742315949382736,77.02253603911196,39.14,Low Usability
1630,28.74682628201976,77.0226229557731,36.13,Low Usability
1631,28.751336611404692,77.02270989237739,38.07,Low Usability
1632,28.755846937537175,77.02279684892841,41.25,Low Usability
1633,28.76035726041687,77.02288382542989,44.17,Low Usability
1634,28.764867580043372,77.02297082188537,38.31,Low Usability
1635,28.76937789641633,77.02305783829848,35.59,Low Usability
1636,28.773888209535368,77.02314487467292,35.11,Low Usability
1637,28.778398519400156,77.0232319310123,39.95,Low Usability
1638,28.782908826010292,77.02331900732024,44.06,Low Usability
1639,28.78741912936544,77.02340610360041,44.1,Low Usability
1640,28.79192942946522,77.02349321985645,39.48,Low Usability
1641,28.79643972630927,77.02358035609195,37.77,Low Usability
1642,28.800950019897233,77.02366751231058,38.06,Low Usability
1643,28.80546031022874,77.023754688516,42.94,Low Usability
1644,28.809970597303423,77.02384188471184,36.5,Low Usability
1645,28.814480881120932,77.02392910090177,40.4,Low Usability
1646,28.818991161680874,77.02401633708938,42.45,Low Usability
1647,28.823501438982916,77.02410359327838,43.53,Low Usability
1648,28.82801171302668,77.02419086947239,49.06,Low Usability
1649,28.832521983811805,77.02427816567509,47.47,Low Usability
1650,28.835873062633656,77.02433445365911,45.22,Low Usability
1651,28.531959404327228,77.02466344109973,41.89,Low Usability
1652,28.534766962957708,77.0236734666942,44.39,Low Usability
1653,28.53927157021006,77.02375315586893,47.94,Low Usability
1654,28.54378203461489,77.02383939612966,42.35,Low Usability
1655,28.548292495782928,77.02392565622131,38.23,Low Usability
1656,28.552802953713805,77.02401193614745,43.62,Low Usability
1657,28.557313408407147,77.02409823591167,46.65,Low Usability
1658,28.561823859862596,77.02418455551758,45.39,Low Usability
1659,28.566334308079778,77.02427089496875,45.69,Low Usability
1660,28.570844753058328,77.02435725426876,45.05,Low Usability
1661,28.575355194797886,77.02444363342124,43.47,Low Usability
1662,28.57986563329808,77.02453003242975,45.45,Low Usability
1663,28.58437606855854,77.02461645129793,61.2,Moderate Usability
1664,28.588886500578898,77.0247028900293,55.37,Moderate Usability
1665,28.593396929358793,77.02478934862752,58.56,Moderate Usability
1666,28.59790735489785,77.02487582709615,54.91,Moderate Usability
1667,28.60241777719571,77.02496232543884,58.31,Moderate Usability
1668,28.606928196252003,77.0250488436591,40.8,Low Usability
1669,28.611438612066358,77.02513538176063,47.58,Low Usability
1670,28.615949024638414,77.02522193974698,48.99,Low Usability
1671,28.62045943396778,77.0253085176218,42.25,Low Usability
1672,28.624969840054128,77.02539511538862,54.86,Moderate Usability
1673,28.62948024289708,77.02548173305108,56.58,Moderate Usability
1674,28.633990642496258,77.02556837061283,55.91,Moderate Usability
1675,28.63850103885131,77.02565502807742,44.71,Low Usability
1676,28.643011431961856,77.0257417054485,47.92,Low Usability
1677,28.64752182182753,77.02582840272962,46.55,Low Usability
1678,28.652032208447974,77.02591511992449,43.73,Low Usability
1679,28.65654259182282,77.02600185703663,47.97,Low Usability
1680,28.66105297195169,77.02608861406974,50.73,Moderate Usability
1681,28.66556334883424,77.02617539102737,41.6,Low Usability
1682,28.670073722470086,77.02626218791312,37.15,Low Usability
1683,28.67458409285887,77.02634900473066,44.76,Low Usability
1684,28.679094460000222,77.02643584148362,47.6,Low Usability
1685,28.683604823893777,77.02652269817558,44.56,Low Usability
1686,28.688115184539157,77.02660957481018,44.54,Low Usability
1687,28.692625541936028,77.02669647139103,44.53,Low Usability
1688,28.697135896084,77.02678338792178,45.24,Low Usability
1689,28.70164624698271,77.02687032440603,47.39,Low Usability
1690,28.7061565946318,77.02695728084741,45.43,Low Usability
1691,28.710666939030883,77.02704425724957,46.37,Low Usability
1692,28.715177280179624,77.0271312536161,44.31,Low Usability
1693,28.719687618077643,77.02721826995065,47.44,Low Usability
1694,28.724197952724566,77.02730530625689,45.16,Low Usability
1695,28.728708284120053,77.02739236253841,42.4,Low Usability
1696,28.733218612263705,77.0274794387988,40.05,Low Usability
1697,28.73772893715518,77.02756653504179,43.39,Low Usability
